open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1718953200000,132.5060,133.0000,130.5580,131.3790,680593,1718956799999,89581857.6360,72250,294817,38818172.2670,0
1718956800000,131.3790,131.8500,129.5220,130.1130,1013681,1718960399999,132610950.4350,90831,450889,59022270.6410,0
1718960400000,130.1240,132.6830,129.8840,132.3080,991579,1718963999999,130424821.8190,93622,526257,69222050.1830,0
1718964000000,132.3140,132.7720,131.6220,131.9920,457720,1718967599999,60504528.7960,51581,222184,29373268.8780,0
1718967600000,132.0090,132.6610,131.4980,132.0310,378148,1718971199999,49968559.8990,44169,189433,25038614.5600,0
1718971200000,132.0300,132.5170,130.5460,131.1990,779286,1718974799999,102290284.2310,73502,379278,49793076.0940,0
1718974800000,131.1940,131.2150,129.3100,130.1230,1137748,1718978399999,148091231.2360,108174,543322,70723800.6770,0
1718978400000,130.1340,133.4510,129.6060,132.8710,1245136,1718981999999,164408758.9490,115185,650522,85887075.3910,0
1718982000000,132.8750,133.6900,130.4420,131.3520,1110452,1718985599999,146442246.7000,105798,506035,66747461.1730,0
1718985600000,131.3570,131.6730,130.3220,130.8370,524802,1718989199999,68729698.4940,66055,237204,31067119.2550,0
1718989200000,130.8300,131.0610,128.8000,129.0470,849494,1718992799999,110188044.1580,89545,391606,50813207.4520,0
1718992800000,129.0470,132.4380,128.6390,132.3700,937615,1718996399999,122235348.2840,96863,496915,64804578.8840,0
1718996400000,132.3910,133.9130,131.5430,132.5900,821352,1718999999999,108980962.9950,92408,414585,55019563.9000,0
1719000000000,132.5860,134.7980,132.5330,133.3520,804447,1719003599999,107501583.3730,88302,414272,55357641.8800,0
1719003600000,133.3530,134.4190,131.8830,133.7420,574945,1719007199999,76545550.4600,59166,254229,33835840.6680,0
1719007200000,133.7420,134.9480,133.1410,134.7580,441910,1719010799999,59257804.4210,56226,226172,30322297.0310,0
1719010800000,134.7590,135.3500,133.6440,134.5340,456008,1719014399999,61326500.9280,54886,228689,30756733.9110,0
1719014400000,134.5340,134.6780,132.9370,133.5180,460371,1719017999999,61589537.1150,55155,210344,28138459.3740,0
1719018000000,133.5170,134.1330,133.1470,133.6340,248010,1719021599999,33160855.3670,30827,125651,16801602.3950,0
1719021600000,133.6350,135.2370,133.5640,134.8610,325365,1719025199999,43774381.7200,42730,164205,22087828.9480,0
1719025200000,134.8610,135.1790,134.1290,134.9980,307381,1719028799999,41422655.4070,38107,146872,19793994.0460,0
1719028800000,134.9980,135.2170,134.6380,135.1400,273464,1719032399999,36897975.0080,33282,130167,17563092.9820,0
1719032400000,135.1400,135.9000,134.9020,135.8850,446794,1719035999999,60552121.7710,53543,236755,32087097.4390,0
1719036000000,135.8860,136.6790,135.1600,135.2520,584396,1719039599999,79410519.2520,55608,288753,39247451.3510,0
1719039600000,135.2440,135.4660,134.4660,134.8060,379509,1719043199999,51195080.0700,39904,176025,23744217.9010,0
1719043200000,134.8060,134.8840,133.7020,133.8900,412132,1719046799999,55291439.1740,44088,197029,26433683.4650,0
1719046800000,133.8900,134.5730,133.6500,134.4420,256800,1719050399999,34442157.0810,29608,149091,19996934.4480,0
1719050400000,134.4410,134.6390,133.8760,134.1640,205518,1719053999999,27583241.3900,23628,101645,13644090.8090,0
1719054000000,134.1640,134.6320,133.7930,134.4580,176327,1719057599999,23662169.8400,22446,89639,12029943.0010,0
1719057600000,134.4580,134.7300,134.1880,134.2000,187151,1719061199999,25159395.2160,24226,94102,12652117.5210,0
1719061200000,134.2000,134.3990,133.8200,134.0170,244373,1719064799999,32769141.9760,25438,119480,16022496.7640,0
1719064800000,134.0170,134.7000,134.0070,134.4390,225338,1719068399999,30289524.2190,25523,119607,16077140.4890,0
1719068400000,134.4380,134.6340,133.9100,134.1950,203368,1719071999999,27308112.9520,23714,100785,13535252.2600,0
1719072000000,134.2090,134.6350,133.9130,134.6170,265073,1719075599999,35603136.3630,27334,138368,18585054.3060,0
1719075600000,134.6170,134.9850,133.8530,133.9130,218532,1719079199999,29367389.6500,23118,106582,14327000.3450,0
1719079200000,133.9140,134.2730,133.8670,134.0450,129500,1719082799999,17362327.6330,16321,65753,8815512.3670,0
1719082800000,134.0460,134.4570,133.9380,134.4420,121160,1719086399999,16258492.3800,15961,64109,8603105.1320,0
1719086400000,134.4420,134.4830,133.9760,134.1850,131497,1719089999999,17648332.4460,16048,58241,7815841.4260,0
1719090000000,134.1860,134.4540,134.0780,134.4530,86186,1719093599999,11566772.1950,9717,44778,6009530.3740,0
1719093600000,134.4540,134.5560,134.0610,134.2260,100398,1719097199999,13482910.3490,13271,50985,6846241.9490,0
1719097200000,134.2260,134.2450,133.0650,133.6270,236278,1719100799999,31563609.6420,28279,105025,14029606.8640,0
1719100800000,133.6280,135.0000,133.5130,134.5460,330600,1719104399999,44454706.0200,38017,173844,23374687.5670,0
1719104400000,134.5330,135.0000,134.1140,134.8830,196485,1719107999999,26446052.4900,25049,105643,14220423.0350,0
1719108000000,134.8820,135.0000,134.2100,134.7440,187448,1719111599999,25239478.8410,25201,95529,12861431.4140,0
1719111600000,134.7460,135.0640,134.3500,134.7130,179886,1719115199999,24230925.0380,20447,96938,13059933.1630,0
1719115200000,134.7090,134.9500,134.5000,134.5140,133247,1719118799999,17954292.2870,17228,65270,8795006.3670,0
1719118800000,134.5150,134.7890,134.1340,134.3680,146968,1719122399999,19750458.9160,18627,68217,9167183.8130,0
1719122400000,134.3670,134.6430,134.2660,134.3490,142039,1719125999999,19096935.7170,16683,73396,9867048.5700,0
1719126000000,134.3490,134.7440,134.3120,134.6780,127354,1719129599999,17140134.8980,17023,65312,8789642.1600,0
1719129600000,134.6770,134.7310,134.3910,134.4730,96470,1719133199999,12976426.3250,12908,48224,6486618.9700,0
1719133200000,134.4730,134.8000,134.1340,134.6600,214581,1719136799999,28855457.9070,24057,109549,14731760.2680,0
1719136800000,134.6590,134.7100,133.6270,133.8030,262811,1719140399999,35243641.8440,26875,111749,14988477.1690,0
1719140400000,133.8010,134.2410,133.4090,133.9710,352483,1719143999999,47148085.7480,33428,176693,23635617.4750,0
1719144000000,133.9670,134.3180,133.8090,133.8640,213171,1719147599999,28576993.0300,24270,109702,14704644.0200,0
1719147600000,133.8640,134.2460,133.4150,133.5090,291918,1719151199999,39037729.7690,30864,129530,17319667.3170,0
1719151200000,133.5080,133.5870,131.9640,132.1980,654689,1719154799999,86901176.1350,63333,287449,38148943.9230,0
1719154800000,132.1910,132.6400,131.3490,131.5350,427387,1719158399999,56402893.9120,45980,189832,25059890.6940,0
1719158400000,131.5350,132.0890,130.3290,130.6420,604159,1719161999999,79286035.3460,58522,269012,35315152.8050,0
1719162000000,130.6430,131.6150,130.5250,131.0970,466877,1719165599999,61188789.6530,50997,263243,34499868.3010,0
1719165600000,131.0990,131.8970,131.0780,131.6800,333465,1719169199999,43873339.7290,38172,171628,22581471.9920,0
1719169200000,131.6780,132.4850,131.3530,131.4160,273373,1719172799999,36038909.2100,27841,145443,19176128.7710,0
1719172800000,131.4170,131.5060,128.8000,130.5260,761863,1719176399999,99186227.4890,70738,329215,42861581.3330,0
1719176400000,130.5310,130.8880,129.4320,130.5250,535653,1719179999999,69737128.4400,48529,287467,37429151.2770,0
1719180000000,130.5240,130.5400,128.6520,129.1770,587301,1719183599999,75859831.7130,60548,284119,36701398.4680,0
1719183600000,129.1780,129.4330,128.1640,128.6610,534899,1719187199999,68855676.0090,54458,235523,30325591.9200,0
1719187200000,128.6600,129.7430,128.1100,128.9540,689173,1719190799999,88827812.5920,72188,349441,45048324.3620,0
1719190800000,128.9530,129.1930,126.2230,127.6550,1129161,1719194399999,144000017.2830,111062,495426,63199542.2810,0
1719194400000,127.6400,128.0970,125.8800,126.6640,739742,1719197999999,94005873.0010,71922,328283,41740934.9670,0
1719198000000,126.6640,127.5790,126.0200,126.1800,544706,1719201599999,69075243.9190,59439,269269,34154188.1630,0
1719201600000,126.1700,126.6490,125.3280,126.0510,795833,1719205199999,100254811.5600,73856,373437,47065619.9800,0
1719205200000,126.0500,126.2700,123.1120,123.9100,1651540,1719208799999,205519940.8480,146694,741228,92233488.0950,0
1719208800000,123.9050,125.0400,123.8140,124.8990,782946,1719212399999,97585634.5480,73020,424230,52877308.0470,0
1719212400000,124.8970,125.7370,124.3100,125.1240,785382,1719215999999,98235450.0330,65536,410865,51396287.4880,0
1719216000000,125.1130,126.6640,124.5180,125.8650,773185,1719219599999,97179067.0350,78220,407330,51193242.1700,0
1719219600000,125.8650,126.5000,121.4000,126.0600,2457079,1719223199999,306012212.6850,197666,1159625,144516863.6110,0
1719223200000,126.0620,127.4570,125.9000,126.7730,1163092,1719226799999,147428735.8460,102006,583021,73911592.8420,0
1719226800000,126.7730,127.4290,125.8470,127.0450,834331,1719230399999,105644117.7370,77544,429342,54371890.9110,0
1719230400000,127.0440,128.7790,126.7040,128.1080,1007941,1719233999999,128878449.8490,93132,528184,67533479.1840,0
1719234000000,128.1050,129.3590,126.2600,128.9790,1164604,1719237599999,148817678.0150,111309,590847,75521374.3320,0
1719237600000,128.9830,129.7720,127.5450,128.4920,936563,1719241199999,120474828.2600,97363,471769,60697821.1590,0
1719241200000,128.4930,128.7500,125.6100,126.2750,1030066,1719244799999,130919687.2280,101115,446537,56757435.6980,0
1719244800000,126.2700,127.4790,125.7690,126.5600,1351590,1719248399999,171087517.4770,125923,657294,83212809.0500,0
1719248400000,126.5600,129.4780,126.1330,128.1220,1751823,1719251999999,223730952.5160,175644,911933,116493450.0250,0
1719252000000,128.1240,130.2980,126.5340,130.2300,977061,1719255599999,125485997.1380,109685,495142,63613619.0870,0
1719255600000,130.2440,130.3300,126.6340,127.4010,932574,1719259199999,119626343.6970,103136,408860,52448494.5810,0
1719259200000,127.3950,129.0850,125.0000,128.2290,1653137,1719262799999,210098979.2430,156325,847156,107725202.4160,0
1719262800000,128.2280,131.2740,127.9990,130.9100,986993,1719266399999,128319134.0680,97341,511468,66506362.4020,0
1719266400000,130.9130,131.3560,130.0350,130.1540,314785,1719269999999,41150437.4800,41853,147387,19267491.5640,0
1719270000000,130.1500,132.5790,130.1500,132.2370,600975,1719273599999,79175374.4430,66502,302149,39800336.1100,0
1719273600000,132.2370,132.9760,131.7150,132.1890,556430,1719277199999,73570016.1280,58366,286041,37821494.0990,0
1719277200000,132.1890,132.3450,131.1430,132.1230,373066,1719280799999,49145247.4640,47506,182669,24065134.0270,0
1719280800000,132.1240,133.3480,131.5280,132.9140,473888,1719284399999,62801342.4390,56566,255822,33911961.0550,0
1719284400000,132.9130,136.4750,132.6150,135.7050,1265149,1719287999999,170635803.3070,118387,689072,92917201.8730,0
1719288000000,135.7090,136.3320,135.0000,136.2710,663036,1719291599999,89946910.8220,65202,315681,42829497.2080,0
1719291600000,136.2700,136.7640,135.3350,135.6120,610424,1719295199999,83101411.0530,55732,290438,39541387.6340,0
1719295200000,135.6100,136.1740,135.2060,135.9090,411500,1719298799999,55821495.3470,38877,188671,25599526.6660,0
1719298800000,135.9290,136.2890,134.6240,134.7730,564376,1719302399999,76378008.4360,51956,258524,34994116.6720,0
1719302400000,134.7780,134.9670,133.4610,134.3390,803047,1719305999999,107654583.7140,67837,395080,52957847.2940,0
1719306000000,134.3400,137.5800,133.9980,136.9640,798928,1719309599999,108507136.7310,77190,449819,61087324.2580,0
1719309600000,136.9650,139.1680,136.4310,138.7600,1093771,1719313199999,150694603.8650,97682,571925,78806068.1350,0
1719313200000,138.7610,138.8220,137.1400,137.7530,649194,1719316799999,89591158.0090,68700,312556,43135033.7480,0
1719316800000,137.7410,138.1240,136.4330,136.7110,563341,1719320399999,77305217.1700,63633,256755,35234865.1250,0
1719320400000,136.7120,137.5570,136.4380,136.8210,486372,1719323999999,66629527.8600,55879,257489,35280965.9940,0
1719324000000,136.8260,139.0480,136.6160,138.0980,901761,1719327599999,124564698.2600,87264,479532,66246562.1870,0
1719327600000,138.1100,139.8570,137.3000,139.3720,993967,1719331199999,137981190.4740,93558,553400,76848363.1840,0
1719331200000,139.3730,139.5410,137.1190,137.4850,641227,1719334799999,88686171.4700,66156,304980,42180694.7700,0
1719334800000,137.4820,138.7030,137.2080,137.2990,473079,1719338399999,65240175.4380,49504,241593,33323543.7070,0
1719338400000,137.2910,139.4000,137.0060,139.1310,599530,1719341999999,82827367.3390,63112,330207,45606324.6340,0
1719342000000,139.1320,139.4000,138.2130,138.7200,385002,1719345599999,53429890.4610,45638,199924,27745492.2540,0
1719345600000,138.6980,138.9570,138.0560,138.1990,248426,1719349199999,34416881.6850,32868,128408,17791405.9200,0
1719349200000,138.2040,138.2040,137.2140,137.3410,327809,1719352799999,45115738.5650,31854,157533,21682436.3790,0
1719352800000,137.3350,138.1070,136.6890,136.8600,377429,1719356399999,51866158.6890,42693,186172,25595283.1410,0
1719356400000,136.8610,136.9440,135.8830,136.5440,525642,1719359999999,71682398.6720,54248,234972,32050319.0210,0
1719360000000,136.5430,137.1950,136.0730,136.4020,381834,1719363599999,52164807.9080,40904,192247,26265733.5460,0
1719363600000,136.4030,139.3930,136.2000,138.9900,568704,1719367199999,78430372.0330,59770,299869,41351564.4580,0
1719367200000,138.9900,140.3800,138.5000,138.8130,719330,1719370799999,100215770.2360,71314,353020,49195323.0920,0
1719370800000,138.8130,139.2240,137.6830,138.3900,426798,1719374399999,59080547.8740,45818,199819,27662751.8620,0
1719374400000,138.3900,138.7560,136.8080,136.8580,397485,1719377999999,54632629.5960,47265,196536,27011899.5790,0
1719378000000,136.8570,137.4500,136.2520,136.7440,368250,1719381599999,50393516.4540,43839,187591,25675101.5710,0
1719381600000,136.7450,137.4940,136.5430,136.8900,250059,1719385199999,34262464.0210,32933,125605,17211977.7480,0
1719385200000,136.8900,138.0000,136.7700,137.9090,328460,1719388799999,45168942.5800,41737,176158,24225273.6010,0
1719388800000,137.9080,138.1800,136.0930,136.4480,463538,1719392399999,63431784.6490,52512,220016,30110889.1680,0
1719392400000,136.4490,137.1490,136.1230,136.8420,362561,1719395999999,49529246.0280,40996,180879,24712333.8090,0
1719396000000,136.8300,137.0930,136.0020,136.7060,339694,1719399599999,46346418.7860,42618,165075,22525781.6470,0
1719399600000,136.7060,137.5500,136.5340,137.2860,322153,1719403199999,44152624.9760,40431,170941,23428052.3050,0
1719403200000,137.2850,137.6660,136.4520,137.0020,294748,1719406799999,40387094.3620,37686,151188,20714332.9320,0
1719406800000,136.9990,138.8890,136.5360,138.5730,600800,1719410399999,82768645.8100,64643,302098,41611790.7180,0
1719410400000,138.5730,139.4270,137.3920,137.7790,752238,1719413999999,104167065.9580,81530,366997,50822579.5380,0
1719414000000,137.7920,137.9210,136.0000,136.8360,753360,1719417599999,102987410.3570,79233,380909,52075078.8350,0
1719417600000,136.8360,137.4350,135.5000,136.0770,521904,1719421199999,71152758.6060,57937,245083,33423660.6320,0
1719421200000,136.0740,136.3600,134.8000,136.2560,853545,1719424799999,115609701.7180,89791,449257,60859135.4830,0
1719424800000,136.2560,136.2800,135.0800,135.6780,289862,1719428399999,39336907.7800,38411,142581,19349782.2260,0
1719428400000,135.6770,137.8320,135.3360,137.7300,580947,1719431999999,79370913.1480,66399,307586,42017622.6040,0
1719432000000,137.7250,138.4600,136.2410,137.1070,551615,1719435599999,75711140.4730,62624,278292,38182136.8770,0
1719435600000,137.1070,137.9520,136.6290,137.6480,219124,1719439199999,30070591.2790,27382,119120,16348949.0700,0
1719439200000,137.6560,138.3830,137.0000,137.3760,342435,1719442799999,47121509.6930,40113,157292,21646131.8340,0
1719442800000,137.3820,137.5660,136.3290,136.8080,206710,1719446399999,28303108.3240,23785,102640,14054586.6260,0
1719446400000,136.8150,137.4510,135.9850,136.7670,295446,1719449999999,40398039.6940,39519,158274,21642314.3770,0
1719450000000,136.7650,136.9670,136.1470,136.5010,262613,1719453599999,35849136.5940,35004,136321,18609112.1610,0
1719453600000,136.5010,136.9600,135.5820,136.8540,326300,1719457199999,44471702.4710,38392,158156,21556558.1350,0
1719457200000,136.8540,137.9160,136.4660,137.4880,347855,1719460799999,47763760.7010,39093,171792,23583058.1570,0
1719460800000,137.4880,137.7250,136.9020,136.9620,203202,1719464399999,27902198.1450,25014,104773,14386560.6310,0
1719464400000,136.9620,137.2000,135.9590,136.1400,304713,1719467999999,41563788.9760,33551,153435,20930431.1300,0
1719468000000,136.1410,136.2960,135.1790,135.7790,399257,1719471599999,54191955.8210,46795,194581,26414067.6610,0
1719471600000,135.7790,136.1960,135.4620,135.8990,227138,1719475199999,30862384.2540,32743,127955,17385654.5390,0
1719475200000,135.9000,136.4310,135.5210,136.4260,201737,1719478799999,27413151.8660,25964,109357,14862176.9850,0
1719478800000,136.4250,138.4320,136.1240,138.2800,617427,1719482399999,84845370.1980,66199,322333,44282634.9540,0
1719482400000,138.2810,139.4390,137.9630,138.3800,671789,1719485999999,93143928.6890,79776,323838,44908511.0110,0
1719486000000,138.3810,139.4560,138.3600,139.0150,411698,1719489599999,57247181.5530,52175,215819,30010462.8470,0
1719489600000,139.0110,140.3780,138.4660,139.5650,1015000,1719493199999,141561255.7540,111253,535246,74665983.3440,0
1719493200000,139.5650,150.0210,139.4350,147.9610,7468049,1719496799999,1097570263.2010,571258,3965748,582174041.5220,0
1719496800000,147.9600,151.2500,147.4060,148.0470,2977826,1719500399999,444009753.6930,237252,1525868,227546255.4610,0
1719500400000,148.0530,148.3950,146.5810,147.6970,1127305,1719503999999,166260974.7110,107515,537084,79228078.2200,0
1719504000000,147.6990,148.2190,146.5000,147.7970,753750,1719507599999,111171581.4070,77778,365260,53891893.4450,0
1719507600000,147.7960,148.6000,147.5770,148.2170,491322,1719511199999,72780825.7830,50730,262883,38947266.4190,0
1719511200000,148.2160,149.3760,147.7800,148.7800,530047,1719514799999,78777277.2250,55471,269912,40123417.7200,0
1719514800000,148.7800,148.7930,147.4870,148.4180,510819,1719518399999,75705620.9470,51806,241896,35847843.6540,0
1719518400000,148.4200,149.6170,148.0240,149.4500,427597,1719521999999,63686954.0740,44171,215028,32020522.3070,0
1719522000000,149.4610,150.2930,149.1290,149.8870,461142,1719525599999,69042575.0330,45131,237770,35603573.6130,0
1719525600000,149.8880,150.4290,149.4340,150.1480,380961,1719529199999,57146961.4170,44422,212239,31838745.5150,0
1719529200000,150.1490,150.2890,149.0710,149.6510,310622,1719532799999,46450409.2420,35557,149251,22315998.7480,0
1719532800000,149.6500,149.8850,147.1100,147.5580,696405,1719536399999,103298901.0340,63001,279316,41444887.4090,0
1719536400000,147.5580,150.8990,147.2520,148.8400,1027779,1719539999999,153283071.4470,98573,541702,80798994.7910,0
1719540000000,148.8470,149.2930,146.5000,147.0070,850819,1719543599999,125527825.3440,86217,377511,55711099.2750,0
1719543600000,147.0120,147.6890,146.6070,147.5090,396045,1719547199999,58266232.5610,37834,205090,30175611.3820,0
1719547200000,147.5090,147.5460,145.4610,146.0850,763362,1719550799999,111622214.7680,61502,332306,48585025.1590,0
1719550800000,146.0850,146.0850,143.7290,144.1980,993409,1719554399999,143682052.4200,78518,465899,67366208.1300,0
1719554400000,144.1970,145.2400,144.0550,145.1680,512547,1719557999999,74174798.3200,53309,286923,41523864.2980,0
1719558000000,145.1670,145.3640,144.1070,145.3110,486034,1719561599999,70339568.3040,50942,247948,35885678.8730,0
1719561600000,145.3100,145.8010,144.6850,145.3760,486730,1719565199999,70711924.0410,48480,277276,40288295.5020,0
1719565200000,145.3770,146.1290,144.7200,145.8110,391903,1719568799999,56980103.9910,42293,203530,29602696.9550,0
1719568800000,145.8100,145.9410,144.8280,145.2660,338781,1719572399999,49204365.3950,35428,165277,24006167.9230,0
1719572400000,145.2660,145.9810,144.9590,145.4130,354489,1719575999999,51595123.7060,37982,174794,25444503.0720,0
1719576000000,145.4160,146.8750,144.0510,144.4090,1131782,1719579599999,164684955.9100,107975,589312,85795530.1640,0
1719579600000,144.4080,145.6350,142.9230,143.5210,1267385,1719583199999,182746588.6000,117729,635051,91600021.2030,0
1719583200000,143.5210,144.0620,141.4460,141.8190,1664171,1719586799999,237102158.5670,145755,762748,108683461.5340,0
1719586800000,141.8190,145.7150,140.7680,143.1510,2022626,1719590399999,289513327.8880,162749,1083933,155193968.3840,0
1719590400000,143.1510,143.9320,141.0000,143.4100,1831069,1719593999999,260901870.7830,169337,888422,126628268.7460,0
1719594000000,143.4130,143.4130,140.2920,141.3120,832951,1719597599999,118262997.5850,83957,391107,55551654.6140,0
1719597600000,141.3140,142.1210,140.8570,141.7300,358415,1719601199999,50732854.6420,46797,187260,26511614.1370,0
1719601200000,141.7230,142.0710,140.0520,140.9500,665656,1719604799999,93998354.1120,69246,317110,44795099.5010,0
1719604800000,140.9510,141.6590,139.6630,140.0690,460492,1719608399999,64813146.3190,51392,211448,29782035.9690,0
1719608400000,140.0680,140.6990,138.9370,140.4090,545328,1719611999999,76260545.9650,54733,266355,37264721.1700,0
1719612000000,140.4090,140.6930,139.8230,140.0200,284662,1719615599999,39935556.7350,33638,135216,18972660.3830,0
1719615600000,140.0210,140.2260,139.6180,139.9800,246222,1719619199999,34449887.4160,27340,112013,15673794.4460,0
1719619200000,139.9790,141.7210,139.9230,140.9700,626050,1719622799999,88237745.6310,51749,339260,47787249.5280,0
1719622800000,140.9710,142.4930,140.9010,141.9260,422047,1719626399999,59835672.1740,45507,226496,32107412.0040,0
1719626400000,141.9290,142.3700,141.5740,142.0100,242649,1719629999999,34443754.5880,31661,117835,16729032.2290,0
1719630000000,142.0060,142.1700,141.4020,141.7170,194943,1719633599999,27640235.1090,23934,97716,13857165.7070,0
1719633600000,141.7170,141.8530,141.1520,141.2960,162041,1719637199999,22916898.5770,20489,79100,11186524.7150,0
1719637200000,141.2890,141.3680,140.0250,140.5560,327697,1719640799999,46097778.0500,36113,134610,18937747.5530,0
1719640800000,140.5540,141.3100,140.5440,141.0770,179735,1719644399999,25327685.4070,25602,102488,14442774.3710,0
1719644400000,141.0810,142.4800,141.0810,141.9320,440607,1719647999999,62540132.1010,46277,235029,33352522.3770,0
1719648000000,141.9320,142.2950,141.4400,142.1940,335949,1719651599999,47668308.0190,32645,166755,23664682.7930,0
1719651600000,142.2000,142.7910,141.6380,142.7910,255283,1719655199999,36295589.0100,29264,142024,20198338.2230,0
1719655200000,142.7840,143.1700,142.4030,142.5240,401981,1719658799999,57389335.0560,39206,210228,30019136.5970,0
1719658800000,142.5240,142.6990,142.1630,142.5750,264108,1719662399999,37630232.0030,28024,129526,18455782.8050,0
1719662400000,142.5740,142.9350,141.9080,142.1870,241031,1719665999999,34339254.0470,29119,116659,16622623.7380,0
1719666000000,142.1790,142.4360,141.8140,142.0820,235793,1719669599999,33513665.6930,27772,114486,16271914.7780,0
1719669600000,142.0840,142.5750,141.4850,141.7850,316809,1719673199999,44960287.4810,36248,149426,21210594.2550,0
1719673200000,141.7760,142.7550,141.2600,142.6220,291263,1719676799999,41374566.2170,34087,141358,20084955.9680,0
1719676800000,142.6220,142.7800,141.8820,142.1760,192605,1719680399999,27395673.5180,23997,92184,13113943.5440,0
1719680400000,142.1760,142.4350,141.6660,142.3160,144917,1719683999999,20578200.7950,19759,77961,11072286.8150,0
1719684000000,142.3170,142.4000,141.7340,141.9880,135935,1719687599999,19301891.3950,17800,61361,8711292.5570,0
1719687600000,141.9870,142.1210,140.7640,141.6910,263897,1719691199999,37317158.1410,30130,119420,16890834.3180,0
1719691200000,141.6900,141.7960,140.7280,140.9930,162475,1719694799999,22950111.6590,23134,82325,11626358.6870,0
1719694800000,140.9930,141.1370,140.3800,140.7030,227342,1719698399999,32006036.4690,25056,107518,15139929.8400,0
1719698400000,140.7060,140.8530,139.6260,140.0380,382773,1719701999999,53640720.3480,44366,173480,24312650.0250,0
1719702000000,140.0400,140.5880,139.9060,140.2340,183168,1719705599999,25686560.5810,22452,93735,13145103.7210,0
1719705600000,140.2360,141.0820,139.8690,140.7120,256375,1719709199999,36020619.8100,31621,131237,18442481.2510,0
1719709200000,140.7120,140.7640,139.6080,140.0480,289223,1719712799999,40500238.2170,34658,127679,17879343.8160,0
1719712800000,140.0550,140.1410,138.1010,138.8870,698569,1719716399999,97055888.6330,72330,291284,40467980.7870,0
1719716400000,138.8870,139.2350,138.2150,138.2760,262899,1719719999999,36500480.0810,32701,123773,17186855.0990,0
1719720000000,138.2750,138.2750,137.3520,137.5780,509496,1719723599999,70158285.7960,51987,206258,28403622.6850,0
1719723600000,137.5780,137.8200,137.1000,137.6600,309019,1719727199999,42479950.3600,34149,148842,20465359.7830,0
1719727200000,137.6590,139.0620,137.4200,139.0620,377397,1719730799999,52171644.9930,41018,222300,30736854.9540,0
1719730800000,139.0620,141.0720,138.9570,140.5800,982210,1719734399999,137816801.8590,93262,504100,70721857.2510,0
1719734400000,140.5810,141.6600,140.2960,141.2400,536303,1719737999999,75631434.3640,52056,271041,38230849.6130,0
1719738000000,141.2390,141.7400,140.8000,140.8910,326963,1719741599999,46204707.6230,35145,142213,20099877.3430,0
1719741600000,140.8910,141.2140,140.3100,140.8000,316212,1719745199999,44504454.2740,32979,143792,20238772.5460,0
1719745200000,140.8000,141.4750,140.6530,141.1570,213657,1719748799999,30162030.3720,29394,112395,15866802.1950,0
1719748800000,141.1580,141.5720,140.5560,141.0000,298103,1719752399999,42043468.2310,36252,142990,20166378.7330,0
1719752400000,141.0000,142.4430,140.9770,142.3480,536234,1719755999999,76045624.4810,54064,282068,40000098.1500,0
1719756000000,142.3500,142.4350,141.5780,142.0820,363921,1719759599999,51681660.0340,38715,160386,22779396.2750,0
1719759600000,142.0830,144.0000,142.0710,143.7350,654008,1719763199999,93581235.2940,62958,368273,52697997.3690,0
1719763200000,143.7360,143.8610,142.7150,143.1500,357697,1719766799999,51228364.6010,39908,153963,22047810.3090,0
1719766800000,143.1510,144.2350,142.9370,143.9860,325452,1719770399999,46784521.7180,42445,167450,24073173.9080,0
1719770400000,143.9860,145.8500,143.7150,145.2440,612181,1719773999999,88702858.8040,68295,325384,47152095.5930,0
1719774000000,145.2440,145.3090,144.4110,144.7410,388874,1719777599999,56317048.8250,45507,194383,28153734.4020,0
1719777600000,144.7410,145.8900,144.3300,144.3330,483227,1719781199999,70120325.6510,51557,242179,35151644.7710,0
1719781200000,144.3320,144.7630,143.8120,144.4150,354693,1719784799999,51167697.5010,36742,164987,23806712.9750,0
1719784800000,144.4120,147.5740,144.4120,146.9640,1041814,1719788399999,152720787.6340,108329,527431,77282123.2180,0
1719788400000,146.9630,147.2190,146.3030,146.5820,334999,1719791999999,49157826.6960,40183,163833,24043274.4070,0
